taxids;name;type designation
1612509;environmental samples;environmental samples <Euzebyella>
1612511;environmental samples;environmental samples <Ekhidna>
1616791;environmental samples;environmental samples <Salinispira>
1617642;environmental samples;environmental samples <Candidatus Nitrosotalea>
1617806;environmental samples;environmental samples <Amylibacter>
1618101;environmental samples;environmental samples <Pelagimonas>
1618103;environmental samples;environmental samples <Algisphaera>
1618105;environmental samples;environmental samples <Oceanirhabdus>
1618107;environmental samples;environmental samples <Thalassotalea>
1618109;environmental samples;environmental samples <Thermithiobacillus>
1618114;environmental samples;environmental samples <Saccharicrinis>
1621536;environmental samples;environmental samples <Kyrpidia>
1621538;environmental samples;environmental samples <Chryseolinea>
1621540;environmental samples;environmental samples <Alkalispirillum>
1621543;environmental samples;environmental samples <Thermophagus>
1621545;environmental samples;environmental samples <Salarchaeum>
1621547;environmental samples;environmental samples <Thioalbus>
1621549;environmental samples;environmental samples <Methylogaea>
1621698;environmental samples;environmental samples <Aliifodinibius>
1623314;Actinopteri environmental sample;
1623315;Blenniidae environmental sample;
1623316;Brachyura environmental sample;
1623317;Clupeiformes environmental sample;
1623318;Engraulidae environmental sample;
1623319;Euraphia environmental sample;
1623320;Gobiidae environmental sample;
1623321;Mesogobius environmental sample;
1623322;Mullus environmental sample;
1623323;Pilumnidae environmental sample;
1623324;Sabellida environmental sample;
1623325;Solenocera environmental sample;
1623326;Stomiiformes environmental sample;
1623327;Xanthidae environmental sample;
1623328;environmental samples;environmental samples <Actinopteri>
1623329;environmental samples;environmental samples <Blenniidae>
1623330;environmental samples;environmental samples <Brachyura>
1623331;environmental samples;environmental samples <Clupeiformes>
1623332;environmental samples;environmental samples <Engraulidae>
1623333;environmental samples;environmental samples <Euraphia>
1623334;environmental samples;environmental samples <Gobiidae>
1623335;environmental samples;environmental samples <Mesogobius>
1623336;environmental samples;environmental samples <Mullus>
1623338;environmental samples;environmental samples <Pilumnidae>
1623339;environmental samples;environmental samples <Sabellida>
1623340;environmental samples;environmental samples <Solenocera>
1623341;environmental samples;environmental samples <Stomiiformes>
1623342;environmental samples;environmental samples <Bangiophyceae>
1623344;environmental samples;environmental samples <Phyllophoraceae>
1623401;environmental samples;environmental samples <Ulvales>
1623475;environmental samples;environmental samples <Caloranaerobacter>
1623477;environmental samples;environmental samples <Clostridiales Family XII. Incertae Sedis>
1623480;environmental samples;environmental samples <Clostridiales Family III. Incertae Sedis>
1623489;environmental samples;environmental samples <Gemmiger>
1623491;environmental samples;environmental samples <Parasporobacterium>
1623494;environmental samples;environmental samples <Pyramidobacter>
1628014;environmental samples;environmental samples <Fodinicurvata>
1628016;environmental samples;environmental samples <Formivibrio>
1628019;environmental samples;environmental samples <Frondihabitans>
1628155;environmental samples;environmental samples <Carboxylicivirga>
1628184;Bunyaviridae environmental sample;
1628185;environmental samples;environmental samples <Rhabdoviridae>
1628186;Rhabdoviridae environmental sample;
1628187;environmental samples;environmental samples <Narnaviridae>
1628188;Narnaviridae environmental sample;
1629125;environmental samples;environmental samples <Halospina>
1629127;environmental samples;environmental samples <Roseisalinus>
1629145;environmental samples;environmental samples <Aedes>
1629146;Aedes aff. notoscriptus environmental sample;
1631760;environmental samples;environmental samples <Stemonitidae>
1631764;environmental samples;environmental samples <Acanthamoebidae>
1631783;environmental samples;environmental samples <Balamuthiidae>
1631785;environmental samples;environmental samples <Trichiida>
1631808;environmental samples;environmental samples <Liceales>
1631850;environmental samples;environmental samples <Amnibacterium>
1631852;environmental samples;environmental samples <Haloactinopolyspora>
1632023;environmental samples;environmental samples <Grimontia>
1632283;environmental samples;environmental samples <Sporosalibacterium>
1632356;environmental samples;environmental samples <Allocatelliglobosispora>
1634038;environmental samples;environmental samples <Desulfoplanes>
1634183;environmental samples;environmental samples <Sinosporangium>
1634471;environmental samples;environmental samples <Deinobacterium>
1634473;environmental samples;environmental samples <Oceanotoga>
1634520;environmental samples;environmental samples <Thermogemmatispora>
1636080;environmental samples;environmental samples <Noviherbaspirillum>
1636533;environmental samples;environmental samples <Desulfosoma>
1636619;environmental samples;environmental samples <Longispora>
1638019;environmental samples;environmental samples <Celerinatantimonas>
1638021;environmental samples;environmental samples <Desertibacter>
1638031;environmental samples;environmental samples <Jishengella>
1639534;environmental samples;environmental samples <Glaciimonas>
1641700;environmental samples;environmental samples <Pseudoteredinibacter>
1641809;environmental samples;environmental samples <Melghirimyces>
1641950;environmental samples;environmental samples <Kroppenstedtia>
1642289;environmental samples;environmental samples <Roseicitreum>
1642291;environmental samples;environmental samples <Candidimonas>
1642636;environmental samples;environmental samples <Plasticicumulans>
1642638;environmental samples;environmental samples <Rubricoccus>
1642642;environmental samples;environmental samples <Propioniciclava>
1642927;environmental samples;environmental samples <Pseudokineococcus>
1643571;environmental samples;environmental samples <Defluviitoga>
1644063;environmental samples;environmental samples <Salinirubrum>
1644067;environmental samples;environmental samples <Agaricales incertae sedis>
1645727;environmental samples;environmental samples <Cohaesibacteraceae>
1645729;environmental samples;environmental samples <Natronincola>
1645731;environmental samples;environmental samples <Ignavibacteria>
1645733;environmental samples;environmental samples <Symbiobacteriaceae>
1645735;environmental samples;environmental samples <Elusimicrobiales>
1645737;environmental samples;environmental samples <Bogoriellaceae>
1645739;environmental samples;environmental samples <Thermomicrobiales>
1645741;environmental samples;environmental samples <Dehalococcoidaceae>
1645743;environmental samples;environmental samples <Kordiimonadales>
1645745;environmental samples;environmental samples <Armatimonadales>
1646380;environmental samples;environmental samples <Fusicatenibacter>
1646382;environmental samples;environmental samples <Anaerosalibacter>
1647561;environmental samples;environmental samples <Aquisphaera>
1647577;environmental samples;environmental samples <Dehalobium>
1647579;environmental samples;environmental samples <Thermohalobacter>
1648495;environmental samples;environmental samples <Aquihabitans>
1648506;environmental samples;environmental samples <Chiayiivirga>
1648512;environmental samples;environmental samples <Cnuella>
1649185;environmental samples;environmental samples <Taibaiella>
1649189;environmental samples;environmental samples <Flagellimonas>
1649289;environmental samples;environmental samples <Ercella>
1649299;environmental samples;environmental samples <Siccibacter>
1650276;environmental samples;environmental samples <Poseidonocella>
